20:06:49.156 INFO  org.quartz.core.QuartzScheduler[line:585] - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
20:07:16.195 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: updateUsingPUT_4
20:07:16.201 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: addUsingPOST_5
20:07:16.212 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: batchImportUsingPOST_1
20:07:16.215 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: batchImportUsingPOST_2
20:07:16.223 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: deleteUsingDELETE_5
20:07:16.226 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: deleteUsingDELETE_6
20:07:16.229 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: detailUsingGET_1
20:07:16.244 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_10
20:07:16.271 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: updateUsingPUT_5
20:07:16.287 INFO  o.s.s.quartz.SchedulerFactoryBean[line:727] - Starting Quartz Scheduler now
20:07:16.288 INFO  org.quartz.core.QuartzScheduler[line:547] - Scheduler quartzScheduler_$_NON_CLUSTERED started.
20:07:16.305 INFO  o.a.coyote.http11.Http11NioProtocol[line:173] - Starting ProtocolHandler ["http-nio-60099"]
20:07:16.337 INFO  o.s.b.w.e.tomcat.TomcatWebServer[line:204] - Tomcat started on port(s): 60099 (http) with context path '/api'
20:07:16.341 INFO  c.e.s.l.e.ElectricityApplication[line:61] - Started ElectricityApplication in 15.202 seconds (JVM running for 18.453)
20:07:16.686 INFO  io.lettuce.core.EpollProvider[line:68] - Starting without optional epoll library
20:07:16.689 INFO  io.lettuce.core.KqueueProvider[line:70] - Starting without optional kqueue library
20:07:17.769 INFO  c.e.s.l.e.netty.MessageRecvExecutor[line:105] - Netty EXC Server start success port:63330

20:07:17.860 INFO  o.a.c.c.C.[.[localhost].[/api][line:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
20:07:17.860 INFO  o.s.web.servlet.DispatcherServlet[line:525] - Initializing Servlet 'dispatcherServlet'
20:07:17.877 INFO  o.s.web.servlet.DispatcherServlet[line:547] - Completed initialization in 17 ms
20:07:18.665 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:114] - 分页查询路灯网关策略,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:07:19.191 INFO  c.e.s.l.e.s.i.ElectricityNodeServiceImpl[line:921] - 获取路灯网关下拉列表,接收参数:用户ID=1
20:07:19.338 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:168] - 分页查询路灯网关策略成功,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:07:19.700 INFO  c.e.s.l.e.s.i.ElectricityNodeServiceImpl[line:921] - 获取路灯网关下拉列表,接收参数:用户ID=1
20:07:19.706 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:114] - 分页查询路灯网关策略,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:07:19.748 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:168] - 分页查询路灯网关策略成功,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:08:01.476 INFO  c.e.s.l.e.netty.MessageRecvHandler[line:51] - 接收到新的连接,socketAddress=/192.168.112.172:53922
20:08:01.489 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:42] - 接收到数据:EF EF 00 14 97 31 70 C4 05 00 00 84 1D 0D 
20:08:01.493 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:47] - 功能码为：5
20:08:01.497 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:50] - Mac地址为：00-14-97-31-70-C4
20:08:01.508 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:82] - 准备应答
20:08:01.513 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:89] - 应答完毕:00-14-97-31-70-C4,功能码:5
20:08:01.514 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:97] - 该连接已经断开！
20:08:11.252 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:114] - 分页查询路灯网关策略,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:08:11.253 INFO  c.e.s.l.e.s.i.ElectricityNodeServiceImpl[line:921] - 获取路灯网关下拉列表,接收参数:用户ID=1
20:08:11.307 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:168] - 分页查询路灯网关策略成功,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:08:59.160 INFO  c.e.s.l.e.s.i.ElectricityNodeServiceImpl[line:921] - 获取路灯网关下拉列表,接收参数:用户ID=1
20:08:59.162 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:114] - 分页查询路灯网关策略,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:08:59.184 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:168] - 分页查询路灯网关策略成功,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:08:59.224 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:114] - 分页查询路灯网关策略,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:08:59.224 INFO  c.e.s.l.e.s.i.ElectricityNodeServiceImpl[line:921] - 获取路灯网关下拉列表,接收参数:用户ID=1
20:08:59.245 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:168] - 分页查询路灯网关策略成功,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:09:00.090 INFO  c.e.s.l.e.timer.OnlineStatusTask[line:38] - onlineMap :{SZ009=1.599568072087E12, SZ922=1.605702067093E12, SZ121=1.59581716959E12, jk521=1.603677681666E12, 214=1.60516831558E12, jk002=1.600857103108E12, jk024=1.604884232365E12, jk001=1.602604764369E12, CS001=1.604481381778E12, qd001=1.604720111204E12, qd002=1.604720091464E12, hf001=1.600081057772E12, sz005=1.598927227847E12, Sz013=1.599473619192E12, sz006=1.599907031965E12, 112158=1.605167623456E12, jk10122=1.60568429409E12, ts177=1.605701300711E12, sz001=1.600745556866E12, lu001=1.601376782614E12, SZ111=1.6055319447E12, 001=1.60570128158E12, 365=1.605169421362E12, 3545=1.605177446384E12, ts172=1.605616078698E12, sz108=1.598238844621E12, SNB01=1.605492803184E12}
20:09:00.355 INFO  c.e.s.l.e.timer.OnlineStatusTask[line:40] - getToken定时任务启动 发送数据{"data":[{"isOnline":0,"nodeName":"001","offlineTime":"2020-11-18 20:09:00"},null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null],"type":6}
20:09:08.421 INFO  c.e.s.l.e.s.i.ElectricityNodeServiceImpl[line:921] - 获取路灯网关下拉列表,接收参数:用户ID=1
20:09:08.446 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:114] - 分页查询路灯网关策略,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:09:08.513 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:168] - 分页查询路灯网关策略成功,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:09:09.625 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:175] - 获取路灯网关策略详情,接收参数：网关策略ID=4
20:09:09.676 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:204] - 获取路灯网关策略详情成功,接收参数：网关策略ID=4
20:09:10.374 INFO  c.e.s.l.e.netty.MessageRecvHandler[line:51] - 接收到新的连接,socketAddress=/192.168.112.172:53923
20:09:10.375 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:42] - 接收到数据:EF EF 00 14 97 31 70 C4 05 00 00 84 1D 0D 
20:09:10.376 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:47] - 功能码为：5
20:09:10.376 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:50] - Mac地址为：00-14-97-31-70-C4
20:09:10.376 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:82] - 准备应答
20:09:10.376 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:97] - 该连接已经断开！
20:09:10.377 INFO  c.e.s.l.e.n.MessageRecvChannelInitializer[line:49] - 返回的数据为:EF EF 00 14 97 31 70 C4 05 00 0E 05 D9 0D 
20:09:10.377 INFO  c.e.s.l.e.n.MessageRecvInitializeTask[line:89] - 应答完毕:00-14-97-31-70-C4,功能码:5
20:09:14.742 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:175] - 获取路灯网关策略详情,接收参数：网关策略ID=4
20:09:14.780 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:204] - 获取路灯网关策略详情成功,接收参数：网关策略ID=4
20:09:25.046 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:175] - 获取路灯网关策略详情,接收参数：网关策略ID=4
20:09:25.070 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:204] - 获取路灯网关策略详情成功,接收参数：网关策略ID=4
20:09:31.387 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:175] - 获取路灯网关策略详情,接收参数：网关策略ID=4
20:09:31.398 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:204] - 获取路灯网关策略详情成功,接收参数：网关策略ID=4
20:09:36.020 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:114] - 分页查询路灯网关策略,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:09:36.037 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:168] - 分页查询路灯网关策略成功,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:09:40.029 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:114] - 分页查询路灯网关策略,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:09:40.058 INFO  c.e.s.l.e.s.i.CanStrategyServiceImpl[line:168] - 分页查询路灯网关策略成功,接收参数:CanStrategyQueryObject=CanStrategyQueryObject(name=, areaId=null)
20:09:47.343 INFO  org.quartz.core.QuartzScheduler[line:585] - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
20:09:47.344 INFO  o.s.s.c.ThreadPoolTaskScheduler[line:218] - Shutting down ExecutorService 'taskScheduler'
20:09:47.345 INFO  o.s.s.quartz.SchedulerFactoryBean[line:845] - Shutting down Quartz Scheduler
20:09:47.345 INFO  org.quartz.core.QuartzScheduler[line:666] - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
20:09:47.345 INFO  org.quartz.core.QuartzScheduler[line:585] - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
20:09:47.346 INFO  org.quartz.core.QuartzScheduler[line:740] - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
20:09:47.348 INFO  o.s.s.c.ThreadPoolTaskExecutor[line:218] - Shutting down ExecutorService 'applicationTaskExecutor'
20:09:47.494 INFO  c.alibaba.druid.pool.DruidDataSource[line:1948] - {dataSource-1} closing ...
20:09:47.507 INFO  c.alibaba.druid.pool.DruidDataSource[line:2020] - {dataSource-1} closed
20:09:56.186 INFO  c.e.s.l.e.ElectricityApplication[line:55] - Starting ElectricityApplication on DESKTOP-78VVBBB with PID 15256 (D:\Work\IDEA-workspace\street_light\electricity\target\classes started by EXC in D:\Work\IDEA-workspace\street_light)
20:09:56.191 INFO  c.e.s.l.e.ElectricityApplication[line:655] - The following profiles are active: dev
20:09:58.474 INFO  o.s.d.r.c.RepositoryConfigurationDelegate[line:249] - Multiple Spring Data modules found, entering strict repository configuration mode!
20:09:58.477 INFO  o.s.d.r.c.RepositoryConfigurationDelegate[line:127] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20:09:58.562 INFO  o.s.d.r.c.RepositoryConfigurationDelegate[line:187] - Finished Spring Data repository scanning in 66ms. Found 0 Redis repository interfaces.
20:09:59.737 INFO  o.s.b.w.e.tomcat.TomcatWebServer[line:92] - Tomcat initialized with port(s): 60099 (http)
20:09:59.751 INFO  o.a.coyote.http11.Http11NioProtocol[line:173] - Initializing ProtocolHandler ["http-nio-60099"]
20:09:59.752 INFO  o.a.catalina.core.StandardService[line:173] - Starting service [Tomcat]
20:09:59.752 INFO  o.a.catalina.core.StandardEngine[line:173] - Starting Servlet engine: [Apache Tomcat/9.0.33]
20:09:59.931 INFO  o.a.c.c.C.[.[localhost].[/api][line:173] - Initializing Spring embedded WebApplicationContext
20:09:59.931 INFO  o.s.web.context.ContextLoader[line:284] - Root WebApplicationContext: initialization completed in 3643 ms
20:10:01.015 INFO  c.alibaba.druid.pool.DruidDataSource[line:1003] - {dataSource-1} inited
20:10:03.316 INFO  o.s.b.a.e.web.EndpointLinksResolver[line:58] - Exposing 2 endpoint(s) beneath base path '/actuator'
20:10:03.415 INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping[line:69] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
20:10:03.661 INFO  o.s.s.c.ThreadPoolTaskExecutor[line:181] - Initializing ExecutorService 'applicationTaskExecutor'
20:10:04.526 INFO  org.quartz.impl.StdSchedulerFactory[line:1208] - Using default implementation for ThreadExecutor
20:10:04.543 INFO  o.quartz.core.SchedulerSignalerImpl[line:61] - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
20:10:04.543 INFO  org.quartz.core.QuartzScheduler[line:229] - Quartz Scheduler v.2.3.0 created.
20:10:04.544 INFO  org.quartz.simpl.RAMJobStore[line:155] - RAMJobStore initialized.
20:10:04.545 INFO  org.quartz.core.QuartzScheduler[line:294] - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

20:10:04.546 INFO  org.quartz.impl.StdSchedulerFactory[line:1362] - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
20:10:04.546 INFO  org.quartz.impl.StdSchedulerFactory[line:1366] - Quartz scheduler version: 2.3.0
20:10:04.546 INFO  org.quartz.core.QuartzScheduler[line:2287] - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@7730da00
20:10:04.558 INFO  o.s.s.c.ThreadPoolTaskScheduler[line:181] - Initializing ExecutorService 'taskScheduler'
20:10:04.624 INFO  s.d.s.w.p.DocumentationPluginsBootstrapper[line:147] - Context refreshed
20:10:04.647 INFO  s.d.s.w.p.DocumentationPluginsBootstrapper[line:150] - Found 1 custom documentation plugin(s)
20:10:04.744 INFO  s.d.s.w.s.ApiListingReferenceScanner[line:41] - Scanning for api listing references
20:10:05.033 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_1
20:10:05.045 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_2
20:10:05.049 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: updateUsingPUT_1
20:10:05.051 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_3
20:10:05.052 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_4
20:10:05.062 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: addUsingPOST_1
20:10:05.073 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: deleteUsingDELETE_1
20:10:05.076 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_5
20:10:05.081 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_6
20:10:05.088 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: updateUsingPUT_2
20:10:05.101 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: addUsingPOST_2
20:10:05.111 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: deleteUsingDELETE_2
20:10:05.125 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: getUsingGET_1
20:10:05.150 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: updateUsingPUT_3
20:10:05.152 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_7
20:10:05.159 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: addUsingPOST_3
20:10:05.164 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: addSiteUsingPOST_1
20:10:05.174 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: deleteUsingDELETE_3
20:10:05.176 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_8
20:10:05.185 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: addUsingPOST_4
20:10:05.187 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: deleteUsingDELETE_4
20:10:05.190 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_9
20:10:05.191 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: updateUsingPUT_4
20:10:05.197 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: addUsingPOST_5
20:10:05.209 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: batchImportUsingPOST_1
20:10:05.212 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: batchImportUsingPOST_2
20:10:05.220 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: deleteUsingDELETE_5
20:10:05.223 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: deleteUsingDELETE_6
20:10:05.227 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: detailUsingGET_1
20:10:05.242 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: listUsingGET_10
20:10:05.269 INFO  s.d.s.w.r.o.CachingOperationNameGenerator[line:40] - Generating unique operation named: updateUsingPUT_5
20:10:05.285 INFO  o.s.s.quartz.SchedulerFactoryBean[line:727] - Starting Quartz Scheduler now
20:10:05.285 INFO  org.quartz.core.QuartzScheduler[line:547] - Scheduler quartzScheduler_$_NON_CLUSTERED started.
20:10:05.304 INFO  o.a.coyote.http11.Http11NioProtocol[line:173] - Starting ProtocolHandler ["http-nio-60099"]
20:10:05.340 INFO  o.s.b.w.e.tomcat.TomcatWebServer[line:204] - Tomcat started on port(s): 60099 (http) with context path '/api'
20:10:05.345 INFO  c.e.s.l.e.ElectricityApplication[line:61] - Started ElectricityApplication in 10.021 seconds (JVM running for 11.783)
20:10:06.155 INFO  o.a.c.c.C.[.[localhost].[/api][line:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
20:10:06.156 INFO  o.s.web.servlet.DispatcherServlet[line:525] - Initializing Servlet 'dispatcherServlet'
20:10:06.169 INFO  o.s.web.servlet.DispatcherServlet[line:547] - Completed initialization in 13 ms
